0.018005,0.288055
0.016235,0.259735
0.010162,0.162567
0.004456,0.071259
-0.000916,-0.014618
-0.011322,-0.181122
-0.019440,-0.311005
-0.024506,-0.392059
-0.035889,-0.574188
-0.047241,-0.613007
-0.056671,-0.701172
-0.065521,-0.773560
-0.075836,-0.845276
-0.083740,-0.890991
-0.088776,-0.915985
-0.094238,-0.939392
-0.101013,-0.963135
-0.110565,-0.986633
-0.116058,-0.994843
-0.119507,-0.998016
-0.123932,-0.999878
-0.127869,-0.999420
-0.130157,-0.998260
-0.129089,-0.998871
-0.131012,-0.997650
-0.132294,-0.996552
-0.130127,-0.998260
-0.128082,-0.999359
-0.123901,-0.999878
-0.122284,-0.999481
-0.117554,-0.996399
-0.112762,-0.990356
-0.109222,-0.984009
-0.102234,-0.966797
-0.100311,-0.960938
-0.094360,-0.939880
-0.087463,-0.909790
-0.082001,-0.881622
-0.072723,-0.825043
-0.063782,-0.760101
-0.056000,-0.695251
-0.047699,-0.617523
-0.041321,-0.661102
-0.033356,-0.533661
-0.023865,-0.381805
-0.016663,-0.266571
-0.007782,-0.124481
0.002869,0.045868
0.016724,0.267548
0.026978,0.431610
0.034149,0.546356
0.042145,0.560608
0.048584,0.626251
0.058990,0.721100
0.066650,0.782074
0.072327,0.822388
0.080994,0.876007
0.084564,0.895325
0.090820,0.925201
0.097229,0.950592
0.098938,0.956482
0.100067,0.960175
0.098358,0.954529
0.096008,0.946167
0.091736,0.929138
0.087189,0.908447
0.079407,0.866913
0.071625,0.817627
0.065186,0.770996
0.056488,0.699554
0.047211,0.612701
0.036011,0.576141
0.027802,0.444794
0.016602,0.265594
0.002472,0.039520
-0.007660,-0.122528
-0.017242,-0.275848
-0.025909,-0.414520
-0.032379,-0.518036
-0.037567,-0.601044
-0.043427,-0.574097
-0.047577,-0.616333
-0.051544,-0.654633
-0.058472,-0.716705
-0.062531,-0.750214
-0.063690,-0.759399
-0.065918,-0.776550
-0.065674,-0.774719
-0.064209,-0.763458
-0.065155,-0.770752
-0.063995,-0.761780
-0.062256,-0.748016
-0.059387,-0.724426
-0.054047,-0.677765
-0.049774,-0.637787
-0.042877,-0.568329
-0.036285,-0.580536
-0.029694,-0.475067
-0.023102,-0.369598
-0.016907,-0.270477
-0.010529,-0.168427
-0.006622,-0.105927
-0.000977,-0.015594
0.001892,0.030243
0.008728,0.139618
0.019562,0.312958
0.028290,0.452606
0.038696,0.619110
0.046936,0.609955
0.057495,0.708313
0.067566,0.788849
0.074829,0.838867
0.080780,0.874817
0.089417,0.918915
0.098511,0.955048
0.106628,0.978363
0.116486,0.995300
0.125793,0.999908
0.133850,0.994934
0.138611,0.988098
0.145386,0.973358
0.149597,0.961243
0.152161,0.952728
0.154999,0.942352
0.151215,0.955963
0.146942,0.969147
0.141235,0.983093
0.133789,0.995026
0.128754,0.999054
0.122620,0.999603
0.116119,0.994904
0.109528,0.984619
0.100769,0.962372
0.085419,0.899689
0.067719,0.789978
0.051880,0.657776
0.034912,0.558563
0.018494,0.295868
0.000671,0.010712
-0.019043,-0.304657
-0.034363,-0.549774
-0.049622,-0.636322
-0.061981,-0.745789
-0.068970,-0.799042
-0.080444,-0.872894
-0.090393,-0.923309
-0.098358,-0.954529
-0.107086,-0.979431
-0.110443,-0.986389
-0.113007,-0.990753
-0.117645,-0.996490
-0.122101,-0.999420
-0.123871,-0.999878
-0.123688,-0.999847
-0.124390,-0.999939
-0.124237,-0.999908
-0.122589,-0.999573
